vehicle_id;origin_edge_id;origin_taz_id;destination_edge_id;destination_taz_id;origin_starting_time
26256;530032028;689;706532925#0;690;2021-06-25 21:19:28
26257;254968943#0;45;247329530;45;2021-06-25 21:19:28
26258;1110338645;318;26940502#4;316;2021-06-25 21:19:28
26259;-225516712#0;108;-417962863#2;108;2021-06-25 21:19:28
26260;397120485;51;-255178116#5;50;2021-06-25 21:19:28
26261;-680402685#1;776;397140314#0;778;2021-06-25 21:19:29
26262;8918853;688;8919300;687;2021-06-25 21:19:29
26263;-129381989#0;491;417187947#0;492;2021-06-25 21:19:29
26264;419643710#2;21;255351736#2;18;2021-06-25 21:19:29
26265;721174654;752;513701211#0;750;2021-06-25 21:19:30
26266;8915373#0;46;419643694#1;48;2021-06-25 21:19:30
26267;-681660476;729;680243316#0;728;2021-06-25 21:19:30
26268;89802417#0;136;27028582#0;137;2021-06-25 21:19:30
26269;91517994#0;295;-8921180#0;295;2021-06-25 21:19:30
26270;-681660476;729;254759978#1;729;2021-06-25 21:19:30
26271;678038618;46;-37555378#1;46;2021-06-25 21:19:30
26272;-8918149;109;-1216148096#0;111;2021-06-25 21:19:30
26273;-129381989#0;491;397074755#0;491;2021-06-25 21:19:30
26274;-8918149;109;255351746#0;110;2021-06-25 21:19:30
26275;255178136#1;16;-8918765#11;19;2021-06-25 21:19:30
26276;133748397;65;159024976;65;2021-06-25 21:19:31
26277;-51392400;685;24603704#0;682;2021-06-25 21:19:31
26278;8915373#0;46;37555378#2;46;2021-06-25 21:19:31
26279;969999009#0;592;110365012#0;590;2021-06-25 21:19:32
26280;-682768769;492;443135452#0;493;2021-06-25 21:19:32
26281;88466052#0;762;417400770#0;763;2021-06-25 21:19:32
26282;403880757#0.19;286;396962029#0;289;2021-06-25 21:19:34
26283;-111560680#1;685;51392402#0;684;2021-06-25 21:19:34
26284;-30030485#0;381;-85644959#5;378;2021-06-25 21:19:34
26285;106963935#0;19;427279470#1;20;2021-06-25 21:19:34
26286;224200968#0;806;8916867;803;2021-06-25 21:19:34
26287;-262935286;235;-515461616;234;2021-06-25 21:19:34
26288;8915373#0;46;285975137#0;48;2021-06-25 21:19:34
26289;-945294690#2;592;34128773#0;591;2021-06-25 21:19:34
26290;-E14;740;88597577#0;740;2021-06-25 21:19:34
26291;-619568416#0;138;-191010942#0;139;2021-06-25 21:19:34
26292;133376114#3;348;27167298#5;345;2021-06-25 21:19:34
26293;-255351713#3;109;-255170287#1;110;2021-06-25 21:19:35
26294;8921221#0;819;1120580318#0;819;2021-06-25 21:19:35
26295;8915373#0;46;255178116#1;47;2021-06-25 21:19:35
26296;133748397;65;28952785#7;66;2021-06-25 21:19:35
26297;-682768769;492;397074756#0;491;2021-06-25 21:19:35
26298;-255351713#3;109;225840341;110;2021-06-25 21:19:35
26299;619535770#0;853;413791398;853;2021-06-25 21:19:35
26300;-E14;740;111552058#0;742;2021-06-25 21:19:36
26301;397120203;597;87235204#1;594;2021-06-25 21:19:36
26302;514442925;191;678522938#1;193;2021-06-25 21:19:36
26303;-48570006#0;535;-419657507#3;538;2021-06-25 21:19:36
26304;417099307#0;774;88572881#0;773;2021-06-25 21:19:37
26305;256400244#0;942;254971067#0;944;2021-06-25 21:19:37
26306;27041554#0;633;397270390#0;633;2021-06-25 21:19:37
26307;24487846#0;490;683423171#0;492;2021-06-25 21:19:37
26308;-417313683;227;415780670#1;224;2021-06-25 21:19:38
26309;-619979101;684;-997349781#1;687;2021-06-25 21:19:38
26310;8915373#0;46;247329530;45;2021-06-25 21:19:38
26311;255178056#1;87;203166995#5;85;2021-06-25 21:19:38
26312;254299728#3;158;-619568411#1;158;2021-06-25 21:19:38
26313;417235842#0;608;543843588#0;608;2021-06-25 21:19:38
26314;930588346#3;244;24335455#0;245;2021-06-25 21:19:38
26315;-8921059#1;69;-1208130546#8;69;2021-06-25 21:19:39
26316;8915373#0;46;1138462609;44;2021-06-25 21:19:39
26317;8915373#0;46;-255178162#2;49;2021-06-25 21:19:39
26318;713758728#3;353;681758090;351;2021-06-25 21:19:40
26319;255351737#2;118;970235559;117;2021-06-25 21:19:40
26320;-255351713#1;109;-255351713#0;109;2021-06-25 21:19:40
26321;930588346#6;244;29480947#3;247;2021-06-25 21:19:40
26322;-225516712#0;108;8921823#0;108;2021-06-25 21:19:40
26323;-513726808#1;190;283535051#0;189;2021-06-25 21:19:41
26324;721174654;752;425516613#0;751;2021-06-25 21:19:41
26325;8915373#0;46;1208152332#1;49;2021-06-25 21:19:41
26326;217358402;107;-133856222#1;109;2021-06-25 21:19:41
26327;225847529#0;836;-30030485#6;833;2021-06-25 21:19:41
26328;8915373#0;46;27145835#1;46;2021-06-25 21:19:42
26329;88466052#0;762;26940502#18;759;2021-06-25 21:19:42
26330;-681402367;550;-61154587;547;2021-06-25 21:19:42
26331;32930344;535;-514580484#1;533;2021-06-25 21:19:42
26332;254466693#0;303;8919247;301;2021-06-25 21:19:42
26333;422638702;230;-254984071#0;228;2021-06-25 21:19:42
26334;8915373#0;46;419643694#1;48;2021-06-25 21:19:42
26335;-706542863#0;592;406719126#0;589;2021-06-25 21:19:42
26336;403880757#0.19;286;406547245#4;284;2021-06-25 21:19:42
26337;8915373#0;46;255178079#0;43;2021-06-25 21:19:43
26338;158468955;309;224200959;309;2021-06-25 21:19:43
26339;396962022#0;288;-26131595#3;291;2021-06-25 21:19:43
26340;-419657503;538;32930401;536;2021-06-25 21:19:44
26341;497579295;865;1228080325;865;2021-06-25 21:19:44
26342;224384026#1;152;224384056#3;152;2021-06-25 21:19:44
26343;123867457;557;681494256;557;2021-06-25 21:19:44
26344;417391563;77;929544134;79;2021-06-25 21:19:44
26345;283523316#0;522;283523318#0;522;2021-06-25 21:19:45
26346;-682768769;492;8917856;491;2021-06-25 21:19:45
26347;-133743843;502;262935937#1;503;2021-06-25 21:19:45
26348;8915373#0;46;254759947#0;48;2021-06-25 21:19:46
26349;8915373#0;46;1065793153;46;2021-06-25 21:19:46
26350;-225847529#1;836;-254299112#6;834;2021-06-25 21:19:46
26351;8915373#0;46;-705655305#2;48;2021-06-25 21:19:46
26352;721044168#1;377;85644942#0;378;2021-06-25 21:19:46
26353;283537864#0;19;419643711;19;2021-06-25 21:19:46
26354;619568411#1;158;1122268837#2;158;2021-06-25 21:19:46
26355;255178074#3;100;8917166#4;102;2021-06-25 21:19:46
26356;8915373#0;46;737661266;48;2021-06-25 21:19:47
26357;-619568424#2;521;525559719;519;2021-06-25 21:19:47
26358;-619568424#2;521;451369866;519;2021-06-25 21:19:47
26359;255178136#1;16;8917741;15;2021-06-25 21:19:48
26360;-397146711;346;-27167298#5;345;2021-06-25 21:19:49
26361;192552507#0;158;-286265331#1;155;2021-06-25 21:19:49
26362;30029172#3;348;-28843615#4;346;2021-06-25 21:19:49
26363;-513726808#1;190;-919204678#0;190;2021-06-25 21:19:50
26364;8915373#0;46;-255351729#1;46;2021-06-25 21:19:50
26365;8915373#0;46;8920585#2;47;2021-06-25 21:19:50
26366;8915373#0;46;32007659;46;2021-06-25 21:19:50
26367;-133743843;502;-397077795#1;504;2021-06-25 21:19:50
26368;-E14;740;474100981#1;738;2021-06-25 21:19:50
26369;-681660476;729;-962138905#1;726;2021-06-25 21:19:50
26370;403880757#0.19;286;26988030#0;286;2021-06-25 21:19:50
26371;-27054290#2;311;-26940502#13;314;2021-06-25 21:19:50
26372;-133743843;502;-397077795#1;504;2021-06-25 21:19:50
26373;8915373#0;46;-255351731;46;2021-06-25 21:19:51
26374;-391862870#2;538;8917309;535;2021-06-25 21:19:51
26375;254466693#0;303;-26940502#0;306;2021-06-25 21:19:51
26376;417087306#0.43;620;91181771#2;623;2021-06-25 21:19:52
26377;225847502;847;680783335;844;2021-06-25 21:19:52
26378;254982315;503;-29496463#1;503;2021-06-25 21:19:52
26379;-48570006#0;535;-217358397#2;534;2021-06-25 21:19:52
26380;254760012#1;538;283523313#1;536;2021-06-25 21:19:52
26381;8915373#0;46;285975137#4;48;2021-06-25 21:19:52
26382;-680437116;406;225516719;406;2021-06-25 21:19:52
26383;403880757#0.19;286;133781756#1;283;2021-06-25 21:19:52
26384;-225847529#1;836;-30030485#4;833;2021-06-25 21:19:52
26385;88466052#0;762;26940502#18;759;2021-06-25 21:19:52
26386;8915373#0;46;255178118;47;2021-06-25 21:19:53
26387;8915373#0;46;1208152332#0;49;2021-06-25 21:19:53
26388;-619979101;684;513875408#0;682;2021-06-25 21:19:53
26389;-682768769;492;397077938;495;2021-06-25 21:19:53
26390;8920781#0;411;8919725#1;411;2021-06-25 21:19:53
26391;-619979101;684;51392402#0;684;2021-06-25 21:19:53
26392;8915373#0;46;255178116#0;47;2021-06-25 21:19:53
26393;-8919748#1;39;254968938;42;2021-06-25 21:19:54
26394;8915373#0;46;-243834647#1;46;2021-06-25 21:19:54
26395;364480068#0;942;E14;941;2021-06-25 21:19:54
26396;224384026#1;152;437550898;151;2021-06-25 21:19:54
26397;397270776#0;632;513704346#0;631;2021-06-25 21:19:54
26398;1024537343;684;-88572932#0;685;2021-06-25 21:19:54
26399;1024537343;684;-111560680#1;685;2021-06-25 21:19:54
26400;225847529#0;836;-27041150#1;837;2021-06-25 21:19:54
26401;417388061;503;-711636458#1;504;2021-06-25 21:19:54
26402;397270779#0;632;43100740;630;2021-06-25 21:19:54
26403;-682768769;492;255351723#1;494;2021-06-25 21:19:55
26404;-682768769;492;396983469#0;489;2021-06-25 21:19:55
26405;514657671;420;678533549;421;2021-06-25 21:19:55
26406;-29496463#1;503;255170253#1;500;2021-06-25 21:19:55
26407;-706542863#0;592;397093081;589;2021-06-25 21:19:56
26408;8915373#0;46;254968964#1;44;2021-06-25 21:19:56
26409;255178136#1;2;8939343#2;2;2021-06-25 21:19:56
26410;-255351711#3;227;-28575530#4;225;2021-06-25 21:19:56
26411;254299728#3;158;797673526#5;160;2021-06-25 21:19:56
26412;8915373#0;46;1208152332#0;49;2021-06-25 21:19:56
26413;283523310#0;558;676714195#0;561;2021-06-25 21:19:56
26414;976290002;254;396954109#0;251;2021-06-25 21:19:56
26415;8915373#0;46;397107863;48;2021-06-25 21:19:56
26416;-255178102#6;58;-28952785#8;58;2021-06-25 21:19:56
26417;254297763;319;771447982#2;318;2021-06-25 21:19:57
26418;8915373#0;46;-254968963;45;2021-06-25 21:19:57
26419;30832489#0;300;225847532#0;299;2021-06-25 21:19:58
26420;620728090;571;133735125;573;2021-06-25 21:19:58
26421;8915373#0;46;159766611;46;2021-06-25 21:19:58
26422;-682768769;492;27023069#0;491;2021-06-25 21:19:59
26423;-505761791#1;853;1193764513;851;2021-06-25 21:19:59
26424;437533747;206;-1032595380#1;206;2021-06-25 21:20:00
26425;8915373#0;46;255178079#0;43;2021-06-25 21:20:00
26426;-706542863#0;592;945294690#0;592;2021-06-25 21:20:00
26427;682797225;38;255178103#0;37;2021-06-25 21:20:00
26428;678533548;431;-8917166#14;432;2021-06-25 21:20:00
26429;8915373#0;46;1138462609;44;2021-06-25 21:20:00
26430;41367735#0;503;-737961441;503;2021-06-25 21:20:00
26431;8915373#0;46;-255178106;43;2021-06-25 21:20:00
26432;681758090;351;224316519;349;2021-06-25 21:20:00
26433;192552507#0;158;-417389551;157;2021-06-25 21:20:00
26434;8915373#0;46;254759947#0;48;2021-06-25 21:20:01
26435;254396713#0;321;771447625#0;318;2021-06-25 21:20:02
26436;86334994#0;745;736374827#0;742;2021-06-25 21:20:03
26437;681276013#0;521;129381989#0;519;2021-06-25 21:20:03
26438;8915373#0;46;-397166908#0;44;2021-06-25 21:20:04
26439;619979096#0;286;396959349#0;285;2021-06-25 21:20:04
26440;-680437116;406;1087411662;403;2021-06-25 21:20:04
26441;254982306;122;-8918051#2;120;2021-06-25 21:20:04
26442;-254968963;45;8920585#2;47;2021-06-25 21:20:04
26443;681660474#0;46;247329530;45;2021-06-25 21:20:04
26444;8915373#0;46;-153227162;44;2021-06-25 21:20:04
26445;41367735#0;503;-711636458#1;504;2021-06-25 21:20:05
26446;-202317711#2;774;-120256351#2;777;2021-06-25 21:20:05
26447;41367735#0;503;133856331#2;502;2021-06-25 21:20:05
26448;-E14;740;-328876706#1;742;2021-06-25 21:20:05
26449;8915373#0;46;419643693#0;45;2021-06-25 21:20:05
26450;133434960#4;127;-254299726#2;130;2021-06-25 21:20:05
26451;8922863;877;966127741#0;875;2021-06-25 21:20:06
26452;283529736;491;24280117#0;490;2021-06-25 21:20:06
26453;89802417#0;136;546325025#2;137;2021-06-25 21:20:06
26454;681660474#0;46;159156713#1;43;2021-06-25 21:20:06
26455;8921279;167;89802431#0;168;2021-06-25 21:20:06
26456;-8917061#1;975;619535678;975;2021-06-25 21:20:06
26457;30454437;928;-1089572944;925;2021-06-25 21:20:06
26458;396986977#0;879;8920772;877;2021-06-25 21:20:07
26459;30454437;928;-681494255#1;929;2021-06-25 21:20:07
26460;-419633759#1;568;224384042;571;2021-06-25 21:20:07
26461;8915373#0;46;442153004;43;2021-06-25 21:20:07
26462;-682768769;492;8916590#0;491;2021-06-25 21:20:07
26463;254299116#0;6;-254984075#2;8;2021-06-25 21:20:07
26464;-204884397#1;744;111560679#0;744;2021-06-25 21:20:08
26465;-29480944;239;706543957#3;236;2021-06-25 21:20:08
26466;417235842#0;647;769990216#1;644;2021-06-25 21:20:08
26467;-680243317;729;-254466687#0;729;2021-06-25 21:20:08
26468;676714195#0;561;112470382#2;563;2021-06-25 21:20:08
26469;514689787#0;245;-112408723#10;246;2021-06-25 21:20:08
26470;8915373#0;46;133748407#0;48;2021-06-25 21:20:09
26471;-682768769;492;306336944#0;490;2021-06-25 21:20:09
26472;-682768769;492;-255351723#0;494;2021-06-25 21:20:09
26473;143617587;657;674718379#0;655;2021-06-25 21:20:09
26474;28690007#1;295;-8920021#0;294;2021-06-25 21:20:09
26475;-E1;915;395832123#0;917;2021-06-25 21:20:10
26476;-766805263;608;-27167281#1;605;2021-06-25 21:20:10
26477;8915373#0;46;255178116#1;47;2021-06-25 21:20:10
26478;-945294694#1;223;415780670#2;224;2021-06-25 21:20:10
26479;364480068#0;942;1120512099#0;942;2021-06-25 21:20:10
26480;-425516655#2;373;30030100#2;376;2021-06-25 21:20:10
26481;-682768769;492;-129381989#0;491;2021-06-25 21:20:10
26482;8915373#0;46;-705655305#2;48;2021-06-25 21:20:11
26483;-682768769;492;679545525;495;2021-06-25 21:20:11
26484;-224200971#1;843;-224316525#1;843;2021-06-25 21:20:12
26485;192552507#0;158;-286668073#2;161;2021-06-25 21:20:12
26486;8915373#0;46;678038618;46;2021-06-25 21:20:12
26487;8916671#2;51;514442923#1;48;2021-06-25 21:20:12
26488;397098947;140;225516694;137;2021-06-25 21:20:12
26489;88466052#0;762;88466055#0;765;2021-06-25 21:20:12
26490;-285975137#8;39;8916578#3;40;2021-06-25 21:20:12
26491;-514452166;176;286673287;176;2021-06-25 21:20:12
26492;-29480944;239;566870809#2;240;2021-06-25 21:20:13
26493;255178136#1;16;254984069#1;14;2021-06-25 21:20:13
26494;-681758074;889;414381679#0;889;2021-06-25 21:20:13
26495;-681758074;889;89814885#0;888;2021-06-25 21:20:13
26496;417099307#0;774;425516617#0;772;2021-06-25 21:20:13
26497;28843615#0;346;398464710#1;349;2021-06-25 21:20:13
26498;8915373#0;46;525066119;44;2021-06-25 21:20:13
26499;254982309;122;311430150#1;122;2021-06-25 21:20:14
26500;-E14;740;-619979114;742;2021-06-25 21:20:15
26501;619535678;975;8917061#0;975;2021-06-25 21:20:15
26502;396983464#0;490;682768772#0;492;2021-06-25 21:20:15
26503;254968957#9;220;1032595379#10;218;2021-06-25 21:20:16
26504;85644921#0;383;85644959#3;383;2021-06-25 21:20:16
26505;-27050852#2;367;85562602#0;369;2021-06-25 21:20:16
26506;-48570006#0;535;24547816;538;2021-06-25 21:20:16
26507;-254971054#1;190;-513726808#1;190;2021-06-25 21:20:16
26508;8915373#0;46;-27041779#1;44;2021-06-25 21:20:16
26509;224199019;338;225516700#1;335;2021-06-25 21:20:16
26510;8916671#1;51;619535679;48;2021-06-25 21:20:16
26511;586323493#0;532;619568412#1;529;2021-06-25 21:20:17
26512;619535678;975;573421353#1;975;2021-06-25 21:20:17
26513;8915373#0;46;397107863;48;2021-06-25 21:20:17
26514;224373744#0;876;8919292;873;2021-06-25 21:20:17
26515;23884749;135;27028582#0;137;2021-06-25 21:20:18
26516;-28841115#5;761;397108536#0;763;2021-06-25 21:20:18
26517;255178136#1;16;254984069#0;14;2021-06-25 21:20:18
26518;-619979101;751;981636498#0;750;2021-06-25 21:20:18
26519;23884749;148;E31;149;2021-06-25 21:20:19
26520;-681660476;729;254466687#1;728;2021-06-25 21:20:19
26521;619535678;975;8917061#0;975;2021-06-25 21:20:19
26522;8915373#0;46;8920585#2;47;2021-06-25 21:20:20
26523;8915373#0;46;-705655305#2;48;2021-06-25 21:20:20
26524;8915373#0;46;-682775801;46;2021-06-25 21:20:20
26525;-255178042#1;61;-679078836#1;59;2021-06-25 21:20:20
26526;-E14;740;474100980;738;2021-06-25 21:20:20
26527;286003025#0;503;417388061;503;2021-06-25 21:20:20
26528;-255351711#2;227;398994088#0;227;2021-06-25 21:20:20
26529;396985370#0;428;158624831#2;430;2021-06-25 21:20:20
26530;542530407#0;151;-8920510#1;152;2021-06-25 21:20:20
26531;678504817;531;437559564#0;531;2021-06-25 21:20:20
26532;-48570006#1;519;148902185;521;2021-06-25 21:20:21
26533;-48570006#1;519;-8919357#1;517;2021-06-25 21:20:21
26534;-681758074;889;-692740260;890;2021-06-25 21:20:21
26535;-255178042#1;61;255178081#0;63;2021-06-25 21:20:21
26536;-225516713#0;108;-133856222#1;109;2021-06-25 21:20:22
26537;88466052#0;762;255330056#0;763;2021-06-25 21:20:22
26538;283529736;491;437536832#0;491;2021-06-25 21:20:22
26539;396950821#0;280;-964505265#7;283;2021-06-25 21:20:22
26540;415197400#0;376;399156531#0;376;2021-06-25 21:20:22
26541;477214641#0;342;-225516723;340;2021-06-25 21:20:22
26542;-505591745#1;915;225840326;918;2021-06-25 21:20:22
26543;24335439#0;609;933908414;608;2021-06-25 21:20:23
26544;-29480944;239;29480947#0;239;2021-06-25 21:20:23
26545;192552299#0;158;162931809#1;161;2021-06-25 21:20:23
26546;8915373#0;46;37555378#0;46;2021-06-25 21:20:24
26547;-682768769;492;396983468#0;489;2021-06-25 21:20:24
26548;-27092632#1;213;-568073874#0;212;2021-06-25 21:20:24
26549;254601291;109;1102261337#0;112;2021-06-25 21:20:24
26550;619535678;975;573421353#1;975;2021-06-25 21:20:24
26551;8915373#0;46;45007878#2;47;2021-06-25 21:20:24
26552;111560679#0;744;934194966#0;744;2021-06-25 21:20:24
26553;8915373#0;46;247329525#0;45;2021-06-25 21:20:24
26554;-391862870#2;538;8916043;536;2021-06-25 21:20:25
26555;-417087485#1;622;-158804477;624;2021-06-25 21:20:25
26556;948053614;491;681172051;491;2021-06-25 21:20:25
26557;8915373#0;46;255178115#0;47;2021-06-25 21:20:25
26558;-48570006#0;535;-419657507#1;538;2021-06-25 21:20:25
26559;948053614;491;397074755#0;491;2021-06-25 21:20:25
26560;286003025#0;151;-224384026#1;152;2021-06-25 21:20:25
26561;8915373#0;46;133748407#0;48;2021-06-25 21:20:25
26562;-682475680;924;-770016877#1;924;2021-06-25 21:20:26
26563;28843615#3;346;-27050841#1;345;2021-06-25 21:20:26
26564;255178045#0;876;-758042481;877;2021-06-25 21:20:26
26565;255178045#0;876;-286434721#6;873;2021-06-25 21:20:26
26566;-204884397#1;744;111552058#0;742;2021-06-25 21:20:26
26567;133781761#0;281;86331269#5;279;2021-06-25 21:20:26
26568;364480068#0;943;224316513#0;941;2021-06-25 21:20:26
26569;-44671299;240;27145510#2;238;2021-06-25 21:20:27
26570;-224200971#1;843;224316529;843;2021-06-25 21:20:27
26571;-255351714;228;-417313683;227;2021-06-25 21:20:27
26572;8915373#0;46;37555378#4;46;2021-06-25 21:20:27
26573;254760012#2;538;-254760012#1;538;2021-06-25 21:20:27
26574;8922863;877;-188964538#3;874;2021-06-25 21:20:27
26575;88466052#0;762;-417099350;761;2021-06-25 21:20:27
26576;397094086;467;715535740;466;2021-06-25 21:20:27
26577;-29480944;239;-8916562;239;2021-06-25 21:20:28
26578;159778999#1;43;8916578#9;42;2021-06-25 21:20:28
26579;8917309;535;-419657503;538;2021-06-25 21:20:28
26580;243834646;32;30757789#1;32;2021-06-25 21:20:28
26581;8916671#2;51;8922944#2;53;2021-06-25 21:20:28
26582;399138117#5;618;87231621;617;2021-06-25 21:20:29
26583;254750503#0;48;681660474#0;46;2021-06-25 21:20:29
26584;-28952785#8;58;-8920876#1;58;2021-06-25 21:20:29
26585;8915373#0;46;37555378#0;46;2021-06-25 21:20:30
26586;255178136#1;16;8917741;15;2021-06-25 21:20:30
26587;255178136#1;16;254984070#0;19;2021-06-25 21:20:30
26588;-8921086#2;88;8922655#0;88;2021-06-25 21:20:30
26589;-505761791#1;853;34128712#0;851;2021-06-25 21:20:30
26590;-225847529#1;836;-30030485#6;833;2021-06-25 21:20:30
26591;-706542863#0;592;-24335440#0;595;2021-06-25 21:20:31
26592;8915373#0;46;397138671;46;2021-06-25 21:20:31
26593;8915373#0;46;45007878#2;47;2021-06-25 21:20:31
26594;-514452166;176;-514456307;176;2021-06-25 21:20:31
26595;86334994#0;745;417400734#0;743;2021-06-25 21:20:31
26596;8915373#0;46;514442923#1;48;2021-06-25 21:20:32
26597;-133748358;4;254396720#1;6;2021-06-25 21:20:32
26598;-681660476;729;8919606;730;2021-06-25 21:20:32
26599;-391862870#2;538;-419657507#0;538;2021-06-25 21:20:32
26600;29023785#0;747;417947135;747;2021-06-25 21:20:32
26601;-224384019#2;742;417101702#0;740;2021-06-25 21:20:33
26602;224373744#0;876;417389716#0;878;2021-06-25 21:20:33
26603;619568421;109;-566870076#5;107;2021-06-25 21:20:34
26604;8915373#0;46;469105569#5;44;2021-06-25 21:20:34
26605;717376551#0;336;-225516700#1;335;2021-06-25 21:20:34
26606;945294690#0;592;513968173;590;2021-06-25 21:20:34
26607;30029172#3;348;225518506#0;345;2021-06-25 21:20:34
26608;8915373#0;46;397107863;48;2021-06-25 21:20:35
26609;-202317711#2;774;25372932#0;771;2021-06-25 21:20:35
26610;619535770#0;853;1193764513;851;2021-06-25 21:20:35
26611;247329524;151;468529566;151;2021-06-25 21:20:35
26612;8915373#0;46;27145835#1;46;2021-06-25 21:20:35
26613;-771409386#0;353;399142440#8;351;2021-06-25 21:20:36
26614;-254299130#1;79;417391563;77;2021-06-25 21:20:36
26615;-192552299#2;157;-417389551;157;2021-06-25 21:20:36
26616;514657671;420;397147542;421;2021-06-25 21:20:36
26617;228196396#0;938;144489134#0;935;2021-06-25 21:20:36
26618;255178136#1;16;-147496076#4;16;2021-06-25 21:20:36
