timestamp;vehicle_id;longitude;latitude;heading;avg_speed
2021-01-01T00:00:56.000;1465;-122,384384;37,751804;0;0
2021-01-01T00:00:57.000;1532;-122,447174;37,721817;0;0
2021-01-01T00:00:57.000;1449;-122,385696;37,752316;0;0
2021-01-01T00:00:57.000;2007;-122,386093;37,751179;0;0
2021-01-01T00:00:57.000;8658;-122,49601;37,76088;75;0
2021-01-01T00:00:57.000;26;-122,412117;37,794735;0;0
2021-01-01T00:00:57.000;5776;-122,446518;37,784107;0;0
2021-01-01T00:00:57.000;2064;-122,446617;37,722111;0;0
2021-01-01T00:00:58.000;5811;-122,446655;37,784943;0;0
2021-01-01T00:00:58.000;7230;-122,393829;37,792854;225;12
2021-01-01T00:00:58.000;5778;-122,446823;37,78434;345;0
2021-01-01T00:00:58.000;2068;-122,385803;37,751926;0;0
2021-01-01T00:00:58.000;2011;-122,384712;37,752033;0;0
2021-01-01T00:00:59.000;6706;-122,414032;37,765713;0;0
2021-01-01T00:00:59.000;1452;-122,384323;37,752254;0;0
2021-01-01T00:00:59.000;8839;-122,391563;37,757145;150;0
2021-01-01T00:00:59.000;8909;-122,411728;37,807346;60;0
2021-01-01T00:00:59.000;2046;-122,446968;37,72184;0;0
2021-01-01T00:00:59.000;7288;-122,408684;37,763443;165;0
2021-01-01T00:00:59.000;2065;-122,384811;37,751926;0;0
2021-01-01T00:00:59.000;2030;-122,384705;37,75251;165;0
2021-01-01T00:01:00.000;7290;-122,410011;37,763832;165;0
2021-01-01T00:01:00.000;7249;-122,409538;37,764046;0;0
2021-01-01T00:01:00.000;5774;-122,446953;37,784805;0;0
2021-01-01T00:01:00.000;2038;-122,386528;37,750999;0;0
2021-01-01T00:01:00.000;1511;-122,447113;37,721939;0;0
2021-01-01T00:01:00.000;1470;-122,386322;37,750587;0;0
2021-01-01T00:01:00.000;1452;-122,384323;37,752254;0;0
2021-01-01T00:01:00.000;5706;-122,43322;37,785976;345;4
2021-01-01T00:01:00.000;2026;-122,384933;37,75201;345;0
2021-01-01T00:01:01.000;5737;-122,409515;37,763973;0;0
2021-01-01T00:01:01.000;1506;-122,384254;37,75145;0;0
2021-01-01T00:01:01.000;8744;-122,458557;37,781174;75;0
2021-01-01T00:01:01.000;5739;-122,409889;37,763863;0;0
2021-01-01T00:01:01.000;1521;-122,447098;37,722057;180;0
2021-01-01T00:01:01.000;1481;-122,447006;37,722252;0;0
2021-01-01T00:01:01.000;8769;-122,411728;37,807426;0;0
2021-01-01T00:01:01.000;5704;-122,409431;37,763584;345;0
2021-01-01T00:01:01.000;7220;-122,409409;37,76368;345;0
2021-01-01T00:01:02.000;1500;-122,386292;37,751007;0;0
2021-01-01T00:01:02.000;1543;-122,386444;37,751324;0;0
2021-01-01T00:01:02.000;1510;-122,446976;37,722134;75;0
2021-01-01T00:01:02.000;1543;-122,386444;37,751324;0;0
2021-01-01T00:01:02.000;7207;-122,419563;37,763901;165;19
